msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
user_0018058,31,180,699,699,1,20160908,20170307,0
user_0018058,40,30,149,149,1,20170307,20170406,0
user_0018059,41,30,149,134,1,20150215,20150317,0
user_0018059,40,30,149,149,1,20150317,20150416,0
user_0018059,41,30,149,149,1,20150416,20150516,0
user_0018059,41,90,399,399,1,20150516,20150814,0
user_0018059,40,30,149,149,1,20150814,20150913,0
user_0018059,40,90,399,399,1,20150913,20151212,0
user_0018059,31,410,1499,1499,1,20151212,20170125,0
user_0018059,41,30,149,149,1,20170125,20170224,0
user_0018059,32,30,149,149,1,20170224,20170326,0
user_0018059,38,90,399,399,1,20170326,20170624,0
user_0018060,36,30,149,149,0,20150323,20150422,0
user_0018060,36,30,149,149,0,20150422,20150522,0
user_0018061,40,30,149,149,1,20160419,20160519,0
user_0018061,41,180,699,699,1,20160519,20161115,0
user_0018061,41,410,1499,1199,1,20161115,20171230,0
user_0018062,37,30,149,149,1,20150725,20150824,0
user_0018062,36,30,149,149,1,20150824,20150923,0
user_0018062,40,90,399,399,1,20150923,20151222,0
user_0018063,37,30,149,149,0,20151208,20160107,0
user_0018063,41,30,149,149,0,20160107,20160206,0
user_0018063,41,30,149,149,0,20160209,20160310,0
user_0018063,39,30,149,149,0,20160312,20160411,1
user_0018064,36,30,149,149,1,20150709,20150808,0
user_0018064,39,30,149,149,1,20150808,20150907,0
user_0018064,39,30,149,149,1,20150907,20151007,0
user_0018064,41,30,149,149,1,20151007,20151106,0
user_0018064,34,30,149,149,1,20151106,20151206,0
user_0018064,36,90,399,399,1,20151206,20160305,0
user_0018064,41,30,149,149,1,20160305,20160404,0
user_0018064,41,30,149,149,1,20160404,20160504,0
user_0018064,41,30,149,149,1,20160504,20160603,0
user_0018064,37,30,149,149,1,20160603,20160703,0
user_0018064,38,90,399,399,1,20160703,20161001,0
user_0018064,37,30,149,149,1,20161001,20161031,0
user_0018064,34,90,399,319,1,20161031,20170129,0
user_0018064,41,30,149,149,1,20170129,20170228,0
user_0018064,41,90,399,399,1,20170228,20170529,0
user_0018065,40,30,149,149,1,20160702,20160801,0
user_0018065,39,90,399,399,1,20160801,20161030,0
user_0018065,40,410,1499,1499,1,20161030,20171214,1
user_0018066,41,30,149,149,1,20160914,20161014,0
user_0018066,40,30,149,149,1,20161014,20161113,0
user_0018066,34,90,399,399,1,20161113,20170211,0
user_0018066,34,30,149,149,1,20170211,20170313,0
user_0018066,40,30,149,149,1,20170313,20170412,0
user_0018067,40,90,399,399,1,20150306,20150604,0
user_0018067,41,30,149,149,1,20150604,20150704,0
user_0018067,31,30,149,149,1,20150704,20150803,0
user_0018067,37,180,699,699,1,20150803,20160130,0
user_0018067,41,30,149,119,1,20160130,20160229,0
user_0018067,41,90,399,399,1,20160229,20160529,0
user_0018067,41,90,399,399,1,20160529,20160827,1
user_0018068,36,30,149,149,1,20151115,20151215,0
user_0018068,39,30,149,149,1,20151215,20160114,0
user_0018068,40,410,1499,1499,1,20160114,20170227,0
user_0018068,41,30,149,149,1,20170227,20170329,0
user_0018068,41,30,149,149,1,20170329,20170428,0
user_0018069,41,30,149,149,1,20161210,20170109,0
user_0018069,36,30,149,119,1,20170109,20170208,0
user_0018069,39,410,1499,1499,1,20170208,20180325,0
user_0018070,38,90,399,399,0,20150703,20151001,1
user_0018071,41,410,1499,1499,1,20160824,20171008,0
user_0018072,38,30,149,119,1,20150720,20150819,0
user_0018072,41,30,149,149,1,20150819,20150918,0
user_0018072,40,30,149,149,1,20150918,20151018,0
user_0018072,41,90,399,399,1,20151018,20160116,0
user_0018072,38,410,1499,1499,1,20160116,20170301,0
user_0018072,38,30,149,149,1,20170301,20170331,0
user_0018072,34,90,399,399,1,20170331,20170629,0
user_0018073,41,30,149,149,0,20160617,20160717,0
user_0018073,40,410,1499,1499,0,20160717,20170831,0
user_0018074,41,30,149,149,1,20151104,20151204,0
user_0018074,41,30,149,149,1,20151204,20160103,0
user_0018074,41,30,149,134,1,20160103,20160202,0
user_0018074,41,30,149,149,1,20160202,20160303,0
user_0018074,41,90,399,399,1,20160303,20160601,0
user_0018074,40,30,149,149,1,20160601,20160701,0
user_0018074,41,90,399,399,1,20160701,20160929,0
user_0018074,41,30,149,149,1,20160929,20161029,0
user_0018074,41,30,149,149,1,20161029,20161128,0
user_0018074,40,90,399,399,1,20161128,20170226,0
user_0018074,41,30,149,149,1,20170226,20170328,0
user_0018074,36,410,1499,1499,1,20170328,20180512,0
user_0018075,37,180,699,699,1,20161106,20170505,0
user_0018076,34,30,149,149,1,20160408,20160508,0
user_0018076,37,410,1499,1499,1,20160508,20170622,0
user_0018077,40,30,149,149,1,20151104,20151204,0
user_0018077,41,30,149,149,1,20151204,20160103,0
user_0018077,41,30,149,149,1,20160103,20160202,0
user_0018077,41,30,149,149,1,20160202,20160303,0
user_0018077,40,90,399,399,1,20160303,20160601,0
user_0018077,39,410,1499,1499,1,20160601,20170716,0
user_0018078,36,180,699,699,1,20160921,20170320,0
user_0018078,41,30,149,149,1,20170320,20170419,0
user_0018079,40,30,149,119,1,20150821,20150920,0
user_0018079,40,30,149,149,1,20150920,20151020,0
user_0018079,40,30,149,149,1,20151020,20151119,0
user_0018079,36,30,149,149,1,20151119,20151219,0
user_0018079,39,30,149,149,1,20151219,20160118,0
user_0018079,40,180,699,699,1,20160118,20160716,0
user_0018079,41,410,1499,1499,1,20160716,20170830,0
user_0018080,41,30,149,149,0,20170107,20170206,0
user_0018080,37,30,149,149,0,20170209,20170311,0
user_0018080,34,90,399,399,0,20170312,20170610,0
user_0018081,36,30,149,149,0,20160720,20160819,0
user_0018081,36,90,399,399,0,20160821,20161119,0
user_0018081,41,30,149,149,1,20161120,20161220,0
user_0018081,40,30,149,149,1,20161220,20170119,0
user_0018081,38,30,149,149,1,20170119,20170218,0
user_0018081,36,30,149,149,0,20170218,20170320,0
user_0018081,41,30,149,149,0,20170320,20170419,0
user_0018082,38,30,149,149,1,20161205,20170104,0
user_0018082,41,180,699,699,1,20170104,20170703,0
user_0018083,41,90,399,399,1,20151024,20160122,0
user_0018083,39,30,149,149,1,20160122,20160221,0
user_0018083,39,30,149,149,1,20160221,20160322,0
user_0018083,37,410,1499,1349,0,20160322,20170506,0
user_0018084,38,30,149,149,0,20150713,20150812,0
user_0018084,41,30,149,149,0,20150816,20150915,0
user_0018084,37,30,149,119,0,20150918,20151018,0
user_0018084,39,180,699,699,0,20151020,20160417,0
user_0018084,41,30,149,149,0,20160419,20160519,0
user_0018085,37,30,149,149,1,20150224,20150326,0
user_0018085,36,30,149,149,1,20150326,20150425,0
user_0018085,34,30,149,149,1,20150425,20150525,0
user_0018085,41,30,149,149,1,20150525,20150624,0
user_0018085,40,30,149,149,1,20150624,20150724,0
user_0018085,40,410,1499,1349,1,20150724,20160906,0
user_0018085,41,30,149,149,1,20160906,20161006,0
user_0018085,31,410,1499,1499,1,20161006,20171120,0
user_0018086,41,410,1499,1499,1,20160217,20170402,0
user_0018087,41,30,149,149,1,20160207,20160308,0
user_0018087,41,30,149,149,1,20160308,20160407,0
user_0018087,41,30,149,149,1,20160407,20160507,0
user_0018087,41,30,149,149,1,20160507,20160606,0
user_0018087,41,30,149,149,1,20160606,20160706,0
user_0018087,36,180,699,699,1,20160706,20170102,0
user_0018087,38,30,149,149,1,20170102,20170201,0
user_0018087,40,90,399,399,1,20170201,20170502,0
user_0018088,36,30,149,149,0,20150910,20151010,0
user_0018088,36,30,149,149,0,20151010,20151109,0
user_0018088,40,30,149,149,0,20151109,20151209,1
user_0018089,36,30,149,119,0,20160818,20160917,0
user_0018089,38,30,149,149,0,20160919,20161019,0
user_0018089,39,30,149,149,0,20161019,20161118,0
user_0018089,41,90,399,399,0,20161121,20170219,0
user_0018090,41,90,399,399,1,20150829,20151127,0
user_0018090,39,30,149,149,1,20151127,20151227,0
user_0018090,41,30,149,149,1,20151227,20160126,0
user_0018090,41,30,149,149,1,20160126,20160225,0
user_0018090,39,30,149,134,1,20160225,20160326,0
user_0018090,39,30,149,149,1,20160326,20160425,0
user_0018090,33,410,1499,1499,1,20160425,20170609,0
user_0018091,41,180,699,699,1,20151217,20160614,0
user_0018091,40,30,149,149,1,20160614,20160714,0
user_0018091,39,30,149,134,1,20160714,20160813,0
user_0018091,39,180,699,699,1,20160813,20170209,0
user_0018091,41,30,149,149,1,20170209,20170311,0
user_0018091,41,90,399,399,1,20170311,20170609,0
user_0018092,33,410,1499,1499,0,20160921,20171105,1
user_0018093,37,30,149,149,1,20150404,20150504,0
user_0018093,40,30,149,149,1,20150504,20150603,0
user_0018093,40,30,149,119,0,20150603,20150703,0
user_0018093,41,30,149,149,0,20150704,20150803,0
user_0018093,40,30,149,149,1,20150805,20150904,0
user_0018093,40,30,149,149,1,20150904,20151004,0
user_0018093,39,30,149,149,1,20151004,20151103,0
user_0018093,39,30,149,149,0,20151103,20151203,0
user_0018093,33,180,699,699,0,20151204,20160601,0
user_0018094,41,30,149,149,1,20161106,20161206,0
user_0018094,36,90,399,399,1,20161206,20170306,0
user_0018094,37,30,149,149,1,20170306,20170405,0
user_0018095,37,90,399,399,0,20161002,20161231,0
user_0018095,34,180,699,699,0,20170103,20170702,0
user_0018096,41,30,149,149,0,20160117,20160216,0
user_0018096,41,30,149,149,0,20160218,20160319,0
user_0018096,37,30,149,149,0,20160320,20160419,1
user_0018097,36,30,149,149,1,20170125,20170224,0
user_0018097,40,30,149,149,1,20170224,20170326,0
user_0018097,41,180,699,699,1,20170326,20170922,0
user_0018098,39,30,149,119,1,20151201,20151231,0
user_0018098,34,30,149,149,1,20151231,20160130,0
user_0018098,34,30,149,149,1,20160130,20160229,0
user_0018098,41,410,1499,1499,1,20160229,20170414,0
user_0018099,31,30,149,149,0,20160115,20160214,0
user_0018099,40,30,149,149,0,20160216,20160317,0
user_0018099,41,90,399,399,0,20160319,20160617,0
user_0018100,36,410,1499,1499,0,20160908,20171023,0
user_0018101,40,30,149,149,0,20151002,20151101,0
user_0018101,37,30,149,149,0,20151102,20151202,0
user_0018101,40,30,149,149,0,20151205,20160104,0
user_0018101,41,30,149,149,0,20160104,20160203,0
user_0018101,41,30,149,149,0,20160204,20160305,0
user_0018101,36,90,399,399,0,20160308,20160606,0
user_0018102,41,410,1499,1349,1,20150706,20160819,0
user_0018102,40,30,149,149,1,20160819,20160918,0
user_0018102,41,90,399,399,1,20160918,20161217,0
user_0018102,34,90,399,399,1,20161217,20170317,0
user_0018102,41,30,149,149,1,20170317,20170416,0
user_0018103,34,30,149,149,1,20150713,20150812,0
user_0018103,40,30,149,149,1,20150812,20150911,0
user_0018103,39,30,149,149,1,20150911,20151011,0
user_0018103,38,30,149,149,1,20151011,20151110,0
user_0018103,32,30,149,119,1,20151110,20151210,0
user_0018103,36,180,699,629,1,20151210,20160607,0
user_0018103,39,30,149,149,1,20160607,20160707,0
user_0018103,36,30,149,149,1,20160707,20160806,0
user_0018103,36,30,149,149,1,20160806,20160905,0
user_0018103,41,30,149,149,1,20160905,20161005,0
user_0018103,36,30,149,149,1,20161005,20161104,0
user_0018103,36,30,149,134,1,20161104,20161204,0
user_0018103,36,30,149,149,1,20161204,20170103,0
user_0018103,41,30,149,149,1,20170103,20170202,0
user_0018103,39,180,699,699,1,20170202,20170801,0
user_0018104,33,30,149,149,1,20161128,20161228,0
user_0018104,37,30,149,149,1,20161228,20170127,0
user_0018104,38,180,699,699,1,20170127,20170726,0
user_0018105,40,90,399,399,1,20150717,20151015,0
user_0018105,37,410,1499,1349,1,20151015,20161128,0
user_0018106,36,30,149,149,1,20150407,20150507,0
user_0018106,38,30,149,134,1,20150507,20150606,0
user_0018106,40,30,149,119,1,20150606,20150706,0
user_0018106,40,30,149,149,1,20150706,20150805,0
user_0018106,37,90,399,399,1,20150805,20151103,0
user_0018106,40,30,149,149,0,20151103,20151203,0
user_0018106,41,410,1499,1499,0,20151204,20170117,0
user_0018107,41,30,149,149,1,20161107,20161207,0
user_0018107,34,30,149,149,1,20161207,20170106,0
user_0018107,37,410,1499,1499,1,20170106,20180220,0
user_0018108,41,30,149,134,1,20151122,20151222,0
user_0018108,36,30,149,149,1,20151222,20160121,0
user_0018108,39,30,149,149,1,20160121,20160220,0
user_0018108,40,410,1499,1199,1,20160220,20170405,0
user_0018109,39,30,149,149,1,20150418,20150518,0
user_0018109,36,180,699,629,1,20150518,20151114,0
user_0018109,41,410,1499,1499,1,20151114,20161228,0
user_0018110,34,90,399,399,1,20170117,20170417,0
user_0018111,41,30,149,149,0,20150720,20150819,0
user_0018111,41,90,399,399,0,20150822,20151120,0
user_0018111,39,30,149,149,0,20151124,20151224,0
user_0018111,41,30,149,149,0,20151228,20160127,1
user_0018112,37,30,149,149,0,20161230,20170129,0
user_0018112,37,30,149,119,0,20170130,20170301,0
user_0018112,41,90,399,399,0,20170303,20170601,0
user_0018113,39,30,149,149,1,20160503,20160602,0
user_0018113,41,30,149,149,1,20160602,20160702,0
user_0018113,41,30,149,149,1,20160702,20160801,0
user_0018113,38,30,149,149,1,20160801,20160831,0
user_0018113,37,90,399,399,1,20160831,20161129,0
user_0018113,40,30,149,149,1,20161129,20161229,0
user_0018113,39,30,149,134,1,20161229,20170128,0
user_0018113,41,410,1499,1499,1,20170128,20180314,0
user_0018114,40,180,699,699,1,20161206,20170604,0
user_0018115,36,30,149,149,0,20151006,20151105,0
user_0018115,40,30,149,149,0,20151105,20151205,0
user_0018115,36,30,149,149,0,20151206,20160105,0
user_0018115,41,180,699,699,0,20160108,20160706,0
user_0018116,34,90,399,319,1,20160213,20160513,0
user_0018116,40,30,149,149,1,20160513,20160612,0
user_0018116,40,30,149,149,1,20160612,20160712,0
user_0018116,39,30,149,149,1,20160712,20160811,0
user_0018116,41,30,149,149,1,20160811,20160910,0
user_0018116,41,410,1499,1499,1,20160910,20171025,0
user_0018117,40,410,1499,1499,0,20161002,20171116,0
user_0018118,38,30,149,149,1,20161024,20161123,0
user_0018118,39,30,149,149,1,20161123,20161223,0
user_0018118,39,30,149,149,1,20161223,20170122,0
user_0018118,38,30,149,149,1,20170122,20170221,0
user_0018118,37,90,399,399,1,20170221,20170522,0
user_0018119,33,90,399,399,1,20160827,20161125,0
user_0018119,39,30,149,149,0,20161125,20161225,1
user_0018120,41,30,149,149,1,20150411,20150511,0
user_0018120,36,30,149,149,1,20150511,20150610,0
user_0018120,38,180,699,699,1,20150610,20151207,0
user_0018120,36,30,149,149,1,20151207,20160106,0
user_0018120,41,180,699,699,1,20160106,20160704,0
user_0018120,39,90,399,399,1,20160704,20161002,0
user_0018120,40,180,699,699,1,20161002,20170331,0
user_0018120,41,30,149,119,1,20170331,20170430,0
user_0018121,41,30,149,149,1,20150317,20150416,0
user_0018121,41,30,149,149,1,20150416,20150516,0
user_0018121,39,30,149,149,1,20150516,20150615,0
user_0018121,41,30,149,134,1,20150615,20150715,0
user_0018121,40,30,149,149,1,20150715,20150814,0
user_0018121,41,30,149,149,1,20150814,20150913,0
user_0018121,41,410,1499,1499,1,20150913,20161027,0
user_0018121,39,30,149,149,1,20161027,20161126,0
user_0018121,36,90,399,399,1,20161126,20170224,0
user_0018121,34,30,149,149,1,20170224,20170326,0
user_0018121,36,180,699,699,1,20170326,20170922,0
user_0018122,32,30,149,149,1,20161018,20161117,0
user_0018122,38,30,149,149,1,20161117,20161217,0
user_0018122,40,30,149,149,1,20161217,20170116,0
user_0018122,37,30,149,149,1,20170116,20170215,0
user_0018122,31,30,149,149,1,20170215,20170317,0
user_0018122,37,90,399,399,1,20170317,20170615,0
user_0018123,40,30,149,149,1,20160222,20160323,0
user_0018123,40,30,149,149,1,20160323,20160422,0
user_0018123,34,30,149,119,1,20160422,20160522,0
user_0018124,40,30,149,149,1,20160522,20160621,0
user_0018124,37,30,149,149,1,20160621,20160721,0
user_0018124,40,180,699,699,1,20160721,20170117,0
user_0018124,41,30,149,149,1,20170117,20170216,0
user_0018124,40,90,399,399,1,20170216,20170517,0
user_0018125,40,90,399,399,0,20150114,20150414,0
user_0018125,41,30,149,149,0,20150414,20150514,0
user_0018125,37,30,149,149,0,20150517,20150616,0
user_0018125,37,30,149,134,0,20150618,20150718,0
user_0018126,41,30,149,149,1,20150106,20150205,0
user_0018126,32,30,149,149,1,20150205,20150307,0
user_0018126,33,30,149,149,1,20150307,20150406,0
user_0018126,41,180,699,699,1,20150406,20151003,0
user_0018126,41,30,149,149,1,20151003,20151102,0
user_0018126,39,30,149,149,1,20151102,20151202,0
user_0018126,33,30,149,149,1,20151202,20160101,0
user_0018126,38,30,149,149,1,20160101,20160131,0
user_0018126,40,410,1499,1499,1,20160131,20170316,0
user_0018126,36,180,699,699,1,20170316,20170912,0
user_0018127,36,180,699,629,0,20161109,20170508,0
user_0018128,41,30,149,149,0,20170108,20170207,0
user_0018128,36,180,699,699,0,20170209,20170808,0
user_0018129,41,30,149,149,0,20161031,20161130,0
user_0018129,31,30,149,149,0,20161202,20170101,0
user_0018129,40,90,399,399,0,20170102,20170402,0
user_0018130,41,30,149,149,1,20161219,20170118,0
user_0018130,41,30,149,149,1,20170118,20170217,0
user_0018130,37,180,699,699,1,20170217,20170816,0
user_0018131,41,30,149,149,1,20151013,20151112,0
user_0018131,41,30,149,149,1,20151112,20151212,0
user_0018131,36,30,149,149,1,20151212,20160111,0
user_0018131,39,410,1499,1499,1,20160111,20170224,1
user_0018132,37,30,149,149,1,20161210,20170109,0
user_0018132,36,90,399,399,1,20170109,20170409,0
user_0018133,33,30,149,149,1,20150223,20150325,0
user_0018133,39,30,149,149,1,20150325,20150424,0
user_0018133,38,30,149,149,1,20150424,20150524,0
user_0018133,41,30,149,149,1,20150524,20150623,0
user_0018133,40,30,149,149,1,20150623,20150723,0
user_0018133,41,30,149,149,1,20150723,20150822,0
user_0018133,36,30,149,149,1,20150822,20150921,0
user_0018133,41,30,149,149,1,20150921,20151021,0
user_0018133,33,90,399,399,1,20151021,20160119,0
user_0018133,33,30,149,119,1,20160119,20160218,0
user_0018133,41,90,399,399,1,20160218,20160518,0
user_0018133,38,30,149,149,1,20160518,20160617,0
user_0018133,38,30,149,149,1,20160617,20160717,0
user_0018133,39,30,149,149,1,20160717,20160816,0
user_0018133,40,30,149,149,1,20160816,20160915,0
user_0018133,40,90,399,399,1,20160915,20161214,0
user_0018133,41,180,699,699,1,20161214,20170612,0
user_0018134,41,30,149,134,1,20161028,20161127,0
user_0018134,40,30,149,149,1,20161127,20161227,0
user_0018134,41,30,149,149,1,20161227,20170126,0
user_0018134,31,30,149,149,1,20170126,20170225,0
user_0018134,37,30,149,149,1,20170225,20170327,0
user_0018134,40,30,149,149,1,20170327,20170426,0
user_0018135,41,30,149,149,1,20160530,20160629,0
user_0018135,37,30,149,149,1,20160629,20160729,0
user_0018135,36,410,1499,1499,1,20160729,20170912,1
user_0018136,41,30,149,149,1,20151013,20151112,0
user_0018136,41,30,149,149,1,20151112,20151212,0
user_0018136,41,180,699,699,1,20151212,20160609,0
user_0018136,39,180,699,699,1,20160609,20161206,0
user_0018136,39,30,149,149,1,20161206,20170105,0
user_0018136,38,30,149,134,1,20170105,20170204,0
user_0018136,41,30,149,149,1,20170204,20170306,0
user_0018136,41,90,399,399,0,20170306,20170604,0
user_0018137,36,410,1499,1499,1,20161020,20171204,0
user_0018138,37,30,149,149,1,20150528,20150627,0
user_0018138,34,30,149,149,1,20150627,20150727,0
user_0018138,41,30,149,149,1,20150727,20150826,0
user_0018138,41,180,699,699,1,20150826,20160222,0
user_0018138,39,30,149,149,1,20160222,20160323,0
user_0018138,34,30,149,149,1,20160323,20160422,0
user_0018138,38,30,149,149,1,20160422,20160522,0
user_0018138,36,90,399,399,1,20160522,20160820,0
user_0018138,40,410,1499,1499,1,20160820,20171004,0
user_0018139,41,30,149,149,1,20160623,20160723,0
user_0018139,39,30,149,149,1,20160723,20160822,0
user_0018139,33,30,149,149,1,20160822,20160921,0
user_0018139,39,30,149,149,1,20160921,20161021,0
user_0018139,41,180,699,699,1,20161021,20170419,0
user_0018140,36,90,399,359,1,20170120,20170420,0
user_0018141,41,30,149,149,0,20150624,20150724,0
user_0018141,41,410,1499,1499,0,20150724,20160906,1
user_0018142,41,30,149,119,0,20161209,20170108,0
user_0018142,34,410,1499,1499,0,20170110,20180224,0
user_0018143,37,30,149,119,1,20160309,20160408,0
user_0018143,34,410,1499,1499,1,20160408,20170523,0
user_0018144,41,180,699,699,1,20161214,20170612,0
user_0018145,32,30,149,149,1,20160724,20160823,0
user_0018145,36,90,399,399,1,20160823,20161121,0
user_0018146,39,180,699,699,1,20150709,20160105,0
user_0018147,34,30,149,149,1,20160409,20160509,0
user_0018147,38,90,399,399,1,20160509,20160807,0
user_0018147,41,30,149,149,1,20160807,20160906,0
user_0018147,41,30,149,149,1,20160906,20161006,0
user_0018147,34,30,149,149,1,20161006,20161105,0
user_0018147,41,30,149,149,1,20161105,20161205,0
user_0018147,39,30,149,149,1,20161205,20170104,0
user_0018147,40,180,699,699,1,20170104,20170703,0
user_0018148,39,90,399,399,0,20150210,20150511,0
user_0018149,41,30,149,149,1,20160531,20160630,0
user_0018149,39,30,149,149,1,20160630,20160730,0
user_0018149,33,30,149,149,1,20160730,20160829,0
user_0018149,37,30,149,149,1,20160829,20160928,0
user_0018149,40,30,149,149,1,20160928,20161028,0
user_0018149,40,90,399,399,1,20161028,20170126,0
user_0018149,41,30,149,119,1,20170126,20170225,0
user_0018149,40,30,149,149,1,20170225,20170327,0
user_0018149,39,90,399,399,1,20170327,20170625,0
user_0018150,36,30,149,149,1,20151021,20151120,0
user_0018150,39,30,149,149,1,20151120,20151220,0
user_0018150,36,90,399,399,1,20151220,20160319,0
user_0018150,37,30,149,134,1,20160319,20160418,0
user_0018150,40,30,149,119,1,20160418,20160518,0
user_0018150,36,30,149,149,1,20160518,20160617,0
user_0018150,41,30,149,149,1,20160617,20160717,0
user_0018150,39,30,149,149,1,20160717,20160816,0
user_0018150,36,30,149,149,1,20160816,20160915,0
user_0018150,37,30,149,149,1,20160915,20161015,0
user_0018150,41,30,149,149,1,20161015,20161114,0
user_0018150,40,30,149,149,1,20161114,20161214,0
user_0018150,38,180,699,699,1,20161214,20170612,0
user_0018151,41,30,149,149,1,20150824,20150923,0
user_0018151,40,30,149,149,1,20150923,20151023,0
user_0018151,37,30,149,149,1,20151023,20151122,0
user_0018151,37,30,149,149,1,20151122,20151222,0
user_0018151,36,30,149,149,1,20151222,20160121,0
user_0018151,40,180,699,699,1,20160121,20160719,0
user_0018151,40,30,149,149,1,20160719,20160818,0
user_0018151,40,90,399,319,1,20160818,20161116,0
user_0018151,40,30,149,149,1,20161116,20161216,0
user_0018151,41,410,1499,1499,1,20161216,20180130,0
user_0018152,34,410,1499,1199,1,20150617,20160731,1
user_0018153,41,90,399,359,1,20150524,20150822,0
user_0018153,37,180,699,559,1,20150822,20160218,0
user_0018153,40,180,699,699,1,20160218,20160816,0
user_0018153,31,30,149,134,1,20160816,20160915,0
user_0018153,41,90,399,399,1,20160915,20161214,0
user_0018153,41,30,149,149,1,20161214,20170113,0
user_0018153,41,30,149,149,1,20170113,20170212,0
user_0018153,36,30,149,149,1,20170212,20170314,0
user_0018153,41,30,149,149,0,20170314,20170413,0
user_0018154,38,30,149,149,1,20161125,20161225,0
user_0018154,34,30,149,149,1,20161225,20170124,0
user_0018154,41,30,149,149,1,20170124,20170223,0
user_0018154,41,30,149,149,1,20170223,20170325,0
user_0018155,38,30,149,149,1,20161017,20161116,0
user_0018155,40,30,149,149,1,20161116,20161216,0
user_0018155,41,30,149,134,1,20161216,20170115,0
user_0018155,40,30,149,149,1,20170115,20170214,0
user_0018155,36,90,399,399,1,20170214,20170515,0
user_0018156,40,30,149,149,1,20161021,20161120,0
user_0018156,37,180,699,699,1,20161120,20170519,0
user_0018157,32,30,149,119,1,20151012,20151111,0
user_0018158,36,30,149,149,1,20160228,20160329,0
user_0018158,39,90,399,399,1,20160329,20160627,0
user_0018158,39,90,399,399,1,20160627,20160925,0
user_0018158,40,30,149,149,1,20160925,20161025,0
user_0018158,41,180,699,699,1,20161025,20170423,0
user_0018159,41,30,149,149,0,20150730,20150829,0
user_0018160,41,30,149,149,0,20160320,20160419,0
user_0018160,40,30,149,149,0,20160419,20160519,0
user_0018160,37,30,149,149,0,20160520,20160619,0
user_0018160,39,90,399,399,0,20160620,20160918,0
user_0018160,41,30,149,149,0,20160922,20161022,0
user_0018160,41,30,149,119,0,20161025,20161124,0
user_0018160,40,90,399,399,0,20161124,20170222,0
user_0018160,41,90,399,399,0,20170226,20170527,0
user_0018161,33,90,399,359,0,20150324,20150622,0
user_0018161,40,30,149,149,0,20150625,20150725,0
user_0018161,40,90,399,399,0,20150728,20151026,0
user_0018161,41,180,699,699,0,20151030,20160427,0
user_0018161,39,30,149,149,0,20160501,20160531,0
user_0018161,31,180,699,629,0,20160601,20161128,0
user_0018162,41,410,1499,1499,0,20170126,20180312,1
user_0018163,39,30,149,149,0,20161120,20161220,0
user_0018163,41,30,149,149,0,20161221,20170120,0
user_0018163,41,30,149,149,0,20170123,20170222,1
user_0018164,41,30,149,149,1,20161018,20161117,0
user_0018164,41,30,149,149,1,20161117,20161217,0
user_0018164,39,30,149,149,1,20161217,20170116,0
user_0018164,39,180,699,629,1,20170116,20170715,0
user_0018165,41,30,149,149,1,20150421,20150521,0
user_0018165,39,30,149,149,1,20150521,20150620,0
user_0018165,31,30,149,149,1,20150620,20150720,0
user_0018165,38,90,399,399,1,20150720,20151018,0
user_0018165,41,30,149,149,1,20151018,20151117,0
user_0018165,41,30,149,149,1,20151117,20151217,0
user_0018165,31,30,149,149,1,20151217,20160116,0
user_0018165,41,180,699,559,1,20160116,20160714,0
user_0018165,34,30,149,149,1,20160714,20160813,0
user_0018165,37,30,149,149,1,20160813,20160912,0
user_0018165,41,30,149,149,0,20160912,20161012,0
user_0018165,37,30,149,149,0,20161015,20161114,0
user_0018165,37,30,149,149,0,20161117,20161217,0
user_0018165,33,30,149,149,0,20161219,20170118,0
user_0018165,40,30,149,149,0,20170119,20170218,0
user_0018165,41,30,149,119,0,20170221,20170323,0
user_0018165,38,90,399,399,0,20170323,20170621,0
user_0018166,34,30,149,149,1,20170102,20170201,0
user_0018166,41,30,149,149,1,20170201,20170303,0
user_0018166,36,30,149,149,1,20170303,20170402,0
user_0018167,36,30,149,149,0,20150911,20151011,0
user_0018167,41,180,699,699,0,20151011,20160408,1
user_0018168,39,30,149,149,1,20151004,20151103,0
user_0018168,41,30,149,149,1,20151103,20151203,0
user_0018168,39,30,149,149,1,20151203,20160102,0
user_0018168,36,410,1499,1499,1,20160102,20170215,0
user_0018168,40,30,149,149,1,20170215,20170317,0
user_0018168,38,90,399,399,1,20170317,20170615,0
user_0018169,41,90,399,399,1,20150525,20150823,0
user_0018169,31,30,149,149,1,20150823,20150922,0
user_0018169,37,30,149,149,1,20150922,20151022,0
user_0018169,41,30,149,149,1,20151022,20151121,0
user_0018169,34,90,399,399,1,20151121,20160219,0
user_0018169,41,30,149,134,1,20160219,20160320,0
user_0018169,40,30,149,149,1,20160320,20160419,0
user_0018169,41,30,149,149,1,20160419,20160519,0
user_0018169,40,30,149,149,1,20160519,20160618,0
user_0018169,37,180,699,699,1,20160618,20161215,0
user_0018169,41,30,149,119,1,20161215,20170114,0
user_0018169,38,90,399,399,1,20170114,20170414,0
user_0018170,40,30,149,149,0,20151112,20151212,0
user_0018170,34,30,149,149,0,20151212,20160111,0
user_0018170,31,30,149,149,0,20160115,20160214,0
user_0018170,39,30,149,149,0,20160217,20160318,0
user_0018170,36,30,149,149,0,20160321,20160420,0
user_0018170,38,30,149,149,0,20160424,20160524,1
